Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2
2026-02-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,25.78,11.0,56.9,14.18
2026-02-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,26.94,11.64,57.2,14.14
2026-02-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,27.94,12.84,59.4,14.72
2026-02-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.52,11.73,56.8,16.61
2026-02-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,25.44,9.97,51.8,17.28
2026-02-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,26.39,9.68,54.7,16.72
2026-02-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,27.73,10.28,54.2,16.54
2026-02-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,26.57,11.71,50.3,15.64
2026-02-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.1,10.67,47.1,16.03
2026-02-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.59,10.98,46.6,16.65
2026-02-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.74,11.77,49.0,17.31
2026-02-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.32,11.34,49.4,16.8
2026-02-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.78,12.43,50.9,17.98
2026-02-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.31,11.81,45.2,18.22
2026-02-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.15,11.98,46.1,16.7
2026-02-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.77,12.63,45.6,17.73
2026-02-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.92,13.17,42.3,18.74
2026-02-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,31.31,13.35,40.8,17.59
2026-02-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.13,15.72,44.6,15.92
2026-02-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.96,15.72,45.4,14.88
2026-02-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.17,17.73,49.5,16.31
2026-02-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.01,32.3,16.99,46.3,15.92
2026-02-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.32,30.54,16.86,51.3,14.97
2026-02-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.1,30.82,16.05,47.1,16.35
2026-02-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.91,15.4,42.3,16.99
2026-02-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,31.82,14.17,36.6,19.14
2026-02-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.6,15.33,38.8,19.58
2026-03-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.9,16.75,48.6,21.45
2026-03-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.92,19.91,41.7,20.81
2026-03-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.1,16.41,31.7,21.53
2026-03-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.89,16.82,36.5,18.51
2026-03-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.25,17.43,40.6,17.29
2026-03-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.05,19.36,42.6,15.64
2026-03-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.78,18.8,53.9,15.89
2026-03-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.52,20.12,61.4,14.95
2026-03-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.01,33.41,20.69,62.4,12.84
2026-03-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.01,33.67,21.5,58.1,14.22
2026-03-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.68,33.84,21.66,59.5,12.96
2026-03-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.19,34.6,22.24,56.9,10.93
2026-03-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.02,36.47,21.17,51.8,15.17
2026-03-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.11,37.11,22.06,54.8,19.81
2026-03-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.61,36.68,22.26,61.4,13.96
2026-03-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.62,35.34,22.09,64.0,16.05
2026-03-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.77,36.91,21.64,54.5,17.68
2026-03-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.27,37.4,20.65,55.8,14.51
2026-03-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.26,33.07,22.64,60.5,15.74
2026-03-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,11.82,29.11,20.81,70.4,15.24
2026-03-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,19.25,25.48,18.95,80.8,5.25
2026-03-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.68,30.22,17.27,65.8,15.59
2026-03-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.01,31.66,18.1,52.5,19.45
2026-03-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.35,19.12,53.5,19.02
2026-03-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.01,35.73,20.87,57.2,19.5
2026-03-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.85,21.23,43.0,19.36
2026-03-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.09,37.35,20.33,41.3,22.14
2026-03-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.93,33.83,22.06,57.7,10.11
2026-03-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.41,35.34,21.1,59.5,12.22
2026-03-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.05,36.33,21.92,63.1,14.78
2026-03-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.91,36.58,23.55,63.0,13.18
2026-04-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.41,39.05,22.61,54.5,23.72
2026-04-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.87,39.89,22.67,53.2,22.38
2026-04-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.05,40.78,23.21,50.0,21.63
2026-04-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.01,40.4,23.95,43.9,19.59
2026-04-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.68,34.73,23.78,49.0,13.06
2026-04-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.97,34.05,22.94,52.4,14.14
2026-04-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.94,36.81,23.36,52.5,19.46
2026-04-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.2,33.11,22.07,65.2,18.31
2026-04-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,13.03,31.62,22.3,67.8,17.09
2026-04-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.83,34.93,19.92,47.7,23.57
2026-04-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.28,36.85,17.9,36.7,25.3
2026-04-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.81,19.0,37.0,24.52
2026-04-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.67,21.62,50.8,21.27
2026-04-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.05,39.42,22.67,43.5,20.51
2026-04-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.13,40.45,21.85,45.5,23.19
2026-04-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.28,39.18,24.53,61.1,12.85
2026-04-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.07,39.36,25.55,55.5,15.84
2026-04-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.45,39.52,25.62,56.3,18.55
2026-04-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.29,41.67,24.78,55.1,14.72
2026-04-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.03,43.18,25.73,52.8,18.27
2026-04-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,43.77,25.78,43.3,21.39
2026-04-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,43.27,24.5,37.1,23.46
2026-04-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,42.08,24.56,43.7,18.9
2026-04-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.5,25.7,48.8,19.08
2026-04-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.46,26.2,46.3,19.8
2026-04-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.39,41.42,26.04,50.3,9.24
2026-04-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.04,41.56,26.12,58.6,9.07
2026-04-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.02,40.93,26.56,57.2,10.22
2026-04-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.09,38.29,25.53,65.9,11.08
2026-04-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,10.37,32.51,23.72,73.1,14.27
2026-05-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.16,34.49,23.91,63.8,22.74
2026-05-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.71,36.66,23.41,57.9,16.77
2026-05-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.36,35.27,24.37,64.1,19.12
2026-05-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.57,34.96,25.48,63.8,15.91
2026-05-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,14.46,34.38,24.24,67.8,19.22
2026-05-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.22,35.87,23.84,61.8,11.13
2026-05-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.25,34.75,24.16,62.3,21.07
2026-05-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.12,35.48,23.34,62.5,20.35
2026-05-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.78,33.56,23.95,65.6,22.27
2026-05-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.17,33.16,23.89,65.3,17.81
2026-05-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.06,34.88,23.55,61.8,21.0
2026-05-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.44,35.66,23.99,63.7,17.17
2026-05-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.78,36.59,25.19,65.1,12.26
2026-05-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,10.25,37.81,25.41,66.7,22.04
2026-05-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.62,39.64,25.92,63.6,16.7
2026-05-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.75,40.79,26.99,58.8,21.6
2026-05-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.31,41.61,26.31,56.9,17.8
2026-05-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.36,42.67,26.71,52.9,19.46
2026-05-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,10.76,38.87,27.1,67.3,14.2
2026-05-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.25,39.07,26.78,64.6,16.15
2026-05-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.64,41.36,28.1,62.1,12.59
2026-05-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.81,41.85,27.67,60.3,13.98
2026-05-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.81,42.71,28.01,55.4,14.7
2026-05-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.46,41.78,27.84,60.6,17.45
2026-05-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.95,42.01,27.91,60.3,17.19
2026-05-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,12.97,38.32,27.61,67.5,17.03
2026-05-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,14.36,38.24,26.06,69.2,18.46
2026-05-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.01,34.22,25.99,77.4,19.54
2026-05-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,14.58,34.03,25.87,73.9,16.34
2026-05-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.02,34.12,25.29,71.3,23.25
2026-05-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.91,34.26,26.23,70.0,22.52
2026-06-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.24,26.15,61.8,22.51
2026-06-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,37.86,26.94,62.4,20.96
2026-06-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.02,39.27,27.67,57.9,17.63
2026-06-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,12.23,37.19,27.95,66.7,21.97
2026-06-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,16.85,36.44,27.75,71.7,20.58
2026-06-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.89,35.99,27.48,71.7,5.02
2026-06-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.61,36.46,27.22,72.8,20.03
2026-06-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.84,38.4,27.49,67.8,22.87
2026-06-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.16,39.66,27.15,69.2,18.98
2026-06-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,59.42,36.09,26.93,83.3,17.47
2026-06-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,18.19,30.95,26.27,87.7,8.23
2026-06-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,10.47,31.69,25.23,81.4,19.84
2026-06-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.21,33.85,25.82,80.8,20.04
2026-06-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.96,34.96,26.04,77.7,22.49
2026-06-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.13,33.68,26.03,81.9,21.07
2026-06-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.01,34.73,26.29,80.0,19.93
2026-06-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.33,34.83,26.43,79.0,20.19
2026-06-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.07,34.93,26.89,80.9,8.86
2026-06-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,19.05,31.37,26.77,86.5,13.92
2026-06-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.25,34.66,25.57,80.2,19.28
2026-06-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.31,32.22,26.39,85.9,17.77
2026-06-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.05,33.46,25.94,83.1,15.98
2026-06-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.67,35.66,25.37,79.1,16.43
2026-06-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.42,34.54,26.94,78.8,20.43
2026-06-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.25,34.99,26.16,80.2,19.26
2026-06-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.75,34.79,26.11,77.8,21.22
2026-06-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.02,35.48,25.92,77.3,21.06
2026-06-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.73,34.92,26.89,79.4,15.16
2026-06-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.5,32.81,27.2,86.9,7.26
2026-06-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,11.73,31.98,27.05,85.6,17.27
2026-07-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.34,32.98,26.28,82.4,9.36
2026-07-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.44,32.58,26.24,85.3,17.81
2026-07-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.48,32.88,26.88,84.6,21.19
2026-07-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.48,32.35,26.69,84.0,20.94
2026-07-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.67,32.51,26.78,87.4,15.52
2026-07-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.27,33.72,26.08,85.3,13.26
2026-07-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.6,30.85,26.88,88.0,9.34
2026-07-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.48,33.84,26.88,83.8,10.39
2026-07-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,12.79,34.3,26.6,83.5,2.65
2026-07-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,45.82,32.74,26.84,87.6,11.46
2026-07-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,20.64,32.01,26.69,86.0,9.64
2026-07-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.01,34.32,26.81,82.2,14.39
2026-07-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,21.51,31.26,26.9,87.1,5.66
2026-07-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,17.21,33.42,26.52,82.7,13.53
2026-07-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.07,33.51,26.96,84.5,21.78
2026-07-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.48,32.9,26.18,84.9,17.49
2026-07-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.8,33.79,25.97,86.3,16.99
2026-07-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.11,34.04,26.6,86.0,15.05
2026-07-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.53,31.47,26.55,87.5,12.81
2026-07-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,19.82,30.45,26.25,90.6,6.45
2026-07-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,31.45,29.78,25.65,91.5,13.38
2026-07-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,17.88,30.12,25.62,89.9,8.46
2026-07-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.45,31.72,25.31,87.1,14.7
2026-07-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.21,32.56,25.25,85.8,17.99
2026-07-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.79,32.11,25.85,86.6,19.01
2026-07-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.77,32.35,25.11,86.2,20.25
2026-07-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.19,32.47,25.9,86.5,18.72
2026-07-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.38,31.88,26.06,87.3,16.98
2026-07-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.78,32.4,25.73,86.0,17.98
2026-07-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.8,32.05,26.37,88.0,13.45
2026-07-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.05,32.21,25.94,87.1,15.58
2026-08-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.3,33.37,25.74,86.3,15.92
2026-08-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,15.06,29.65,26.17,92.8,14.72
2026-08-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.07,32.46,26.7,89.7,14.79
2026-08-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,10.87,31.84,26.89,90.3,10.98
2026-08-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,14.94,31.21,26.37,91.3,3.35
2026-08-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,24.64,31.54,26.55,90.8,17.61
2026-08-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,13.64,31.18,25.81,89.6,14.0
2026-08-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.43,31.51,25.63,90.8,19.63
2026-08-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.88,33.11,25.73,86.5,15.29
2026-08-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.35,31.65,26.32,84.4,18.29
2026-08-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.17,33.94,26.24,80.7,22.35
2026-08-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.89,32.9,27.08,87.5,22.62
2026-08-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,10.32,31.29,26.45,90.3,14.46
2026-08-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.3,32.86,25.92,88.0,19.34
2026-08-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.06,33.12,25.96,88.2,19.5
2026-08-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.91,32.62,26.56,87.6,15.56
2026-08-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,11.06,30.13,26.37,92.6,15.51
2026-08-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,42.82,28.82,26.1,94.7,10.16
2026-08-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.68,32.11,25.92,89.7,15.4
2026-08-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.83,32.57,25.95,88.2,16.4
2026-08-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.9,32.8,26.14,88.3,16.95
2026-08-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.19,33.09,26.07,87.4,17.1
2026-08-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.9,32.69,26.71,88.5,18.7
2026-08-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.34,31.66,26.45,90.9,14.66
2026-08-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,8.78,32.47,26.21,89.9,17.19
2026-08-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.13,32.35,26.36,89.7,18.24
2026-08-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.9,33.86,27.05,87.6,19.86
2026-08-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.12,33.92,27.12,87.3,15.3
2026-08-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.89,33.38,27.12,87.1,18.77
2026-08-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.73,32.73,26.78,88.6,18.5
2026-08-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.91,31.57,26.31,91.2,15.89
2026-09-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,19.77,31.0,25.98,92.3,11.71
2026-09-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,24.84,30.34,25.74,92.7,10.85
2026-09-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,13.35,31.27,25.89,91.2,15.85
2026-09-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,11.35,31.51,25.44,90.0,13.62
2026-09-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,9.67,31.38,25.67,89.7,10.83
2026-09-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.76,31.17,26.18,91.0,7.42
2026-09-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.77,32.36,26.41,87.7,11.56
2026-09-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.02,32.86,26.59,86.1,8.54
2026-09-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.66,32.83,26.85,85.7,
2026-09-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.92,32.07,26.67,89.4,
2026-01-01,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.81,8.21,69.5,11.88
2026-01-02,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.75,9.37,68.0,10.81
2026-01-03,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.63,10.02,74.5,10.28
2026-01-04,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.27,9.84,76.0,3.85
2026-01-05,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,21.14,7.39,78.2,3.21
2026-01-06,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,21.17,6.65,77.6,8.25
2026-01-07,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.75,6.95,73.4,13.52
2026-01-08,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.74,7.45,70.7,13.9
2026-01-09,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,22.83,6.68,68.4,13.89
2026-01-10,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,21.93,6.93,70.5,12.74
2026-01-11,Gangetic_New_Alluvial_Zone,Nadia,23.4,88.5,0.0,23.23,8.19,68.4,14.08
