Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Waterlogging_Risk_Index
2022-03-13,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.92,12.18,47.2,21.46,7,1.136,-0.71,88,Pineapple,0.0,0.0,0.036
2022-03-14,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,26.5,17.2,48.9,21.06,1,1.585,-0.799,89,Pineapple,0.0,0.0,0.044
2022-03-15,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,25.68,15.38,43.5,21.71,6,1.012,-0.608,90,Pineapple,0.0,0.0,0.017
2022-03-16,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,25.59,13.27,44.8,21.79,2,0.318,-0.732,91,Pineapple,0.0,0.0,0.024
2022-03-17,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,26.63,16.28,55.8,21.76,4,2.16,-0.723,92,Pineapple,0.0,0.0,0.079
2022-03-18,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.15,15.13,48.0,21.96,5,1.85,-0.725,93,Pineapple,0.0,0.0,0.04
2022-03-19,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.12,15.86,45.7,20.54,2,1.347,-0.717,94,Pineapple,0.0,0.0,0.028
2022-03-20,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.74,14.63,46.6,20.99,6,1.595,-0.771,95,Pineapple,0.0,0.0,0.033
2022-03-21,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,24.65,15.01,46.5,21.4,8,1.065,-0.671,96,Pineapple,0.0,0.0,0.032
2022-03-22,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,25.95,15.7,51.7,22.13,2,0.872,-0.612,97,Pineapple,0.0,0.0,0.058
2022-03-23,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.1,15.27,44.4,20.36,4,1.562,-0.642,98,Pineapple,0.0,0.0,0.022
2022-03-24,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,25.45,16.56,37.4,22.4,7,1.887,-0.66,99,Pineapple,0.0,0.0,0.0
2022-03-25,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.59,16.8,47.6,23.4,7,1.656,-0.736,100,Pineapple,0.0,0.0,0.038
2022-03-26,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.22,15.44,45.5,19.0,1,0.586,-0.705,101,Pineapple,0.0,0.0,0.027
2022-03-27,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,26.39,16.01,48.4,20.01,5,1.416,-0.66,102,Pineapple,0.0,0.0,0.042
2022-03-28,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.45,16.33,51.6,22.24,3,1.489,-0.691,103,Pineapple,0.0,0.0,0.058
2022-03-29,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.65,16.95,53.5,22.06,1,1.54,-0.715,104,Pineapple,0.0,0.0,0.068
2022-03-30,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.11,17.11,49.5,22.39,5,1.256,-0.677,105,Pineapple,0.0,0.0,0.047
2022-03-31,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.17,16.16,47.4,22.15,6,1.705,-0.766,106,Pineapple,0.0,0.0,0.037
2022-04-01,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,26.96,17.81,51.8,23.59,7,1.01,-0.704,107,Pineapple,0.0,0.0,0.059
2022-04-02,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.88,17.9,40.2,21.01,7,0.614,-0.806,108,Pineapple,0.0,0.0,0.001
2022-04-03,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,27.97,16.24,49.0,20.72,2,0.569,-0.653,109,Pineapple,0.0,0.0,0.045
2022-04-04,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.66,14.43,52.1,20.91,7,1.419,-0.785,110,Pineapple,0.0,0.0,0.06
2022-04-05,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.29,17.75,48.2,20.37,7,2.031,-0.719,111,Pineapple,0.0,0.0,0.041
2022-04-06,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,25.51,19.46,54.2,21.96,5,1.431,-0.729,112,Pineapple,0.0,0.0,0.071
2022-04-07,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,26.53,17.03,47.6,21.07,8,2.171,-0.737,113,Pineapple,0.0,0.0,0.038
2022-04-08,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.43,18.03,48.1,21.05,1,1.823,-0.729,114,Pineapple,0.0,0.0,0.041
2022-04-09,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.15,17.78,44.4,20.9,7,1.422,-0.753,115,Pineapple,0.0,0.0,0.022
2022-04-10,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.48,17.36,48.8,21.95,6,1.783,-0.692,116,Pineapple,0.0,0.0,0.044
2022-04-11,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.0,17.24,48.3,19.87,6,0.683,-0.809,117,Pineapple,0.0,0.0,0.041
2022-04-12,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,26.95,18.41,46.5,22.0,2,1.472,-0.792,118,Pineapple,0.0,0.0,0.032
2022-04-13,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.38,20.1,49.2,21.99,1,0.344,-0.739,119,Pineapple,0.0,0.0,0.046
2022-04-14,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.05,16.88,46.4,22.61,1,2.004,-0.709,120,Pineapple,0.0,0.0,0.032
2022-04-15,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.55,18.65,50.4,22.22,6,0.625,-0.736,121,Pineapple,0.0,0.0,0.052
2022-04-16,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,3.18,29.03,21.52,46.5,19.13,4,0.948,-0.685,0,Pineapple,3.18,3.18,0.045
2022-04-17,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,28.69,21.17,54.4,21.08,6,1.482,-0.764,1,Pineapple,3.18,3.18,0.085
2022-04-18,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.62,19.03,56.5,20.09,8,0.399,-0.762,2,Pineapple,3.18,3.18,0.095
2022-04-19,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.2,18.27,44.5,21.03,5,0.305,-0.702,3,Pineapple,3.18,3.18,0.035
2022-04-20,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.0,18.84,51.2,20.43,4,1.072,-0.774,4,Pineapple,3.18,3.18,0.069
2022-04-21,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.45,19.89,50.8,19.56,7,1.008,-0.668,5,Pineapple,3.18,3.18,0.067
2022-04-22,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.88,18.36,51.9,21.31,6,1.028,-0.754,6,Pineapple,3.18,3.18,0.072
2022-04-23,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.63,20.72,46.5,20.89,4,1.653,-0.689,7,Pineapple,0.0,3.18,0.032
2022-04-24,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.55,21.25,54.3,20.6,4,0.611,-0.764,8,Pineapple,0.0,3.18,0.071
2022-04-25,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.29,19.26,46.6,19.44,1,1.604,-0.715,9,Pineapple,0.0,3.18,0.033
2022-04-26,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,1.48,30.57,21.24,55.5,19.32,7,1.988,-0.746,10,Pineapple,1.48,4.66,0.083
2022-04-27,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.07,19.69,54.8,21.94,2,2.187,-0.646,11,Pineapple,1.48,4.66,0.08
2022-04-28,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.66,21.07,56.3,19.82,6,1.139,-0.741,12,Pineapple,1.48,4.66,0.087
2022-04-29,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.08,21.31,57.2,20.72,8,0.857,-0.709,13,Pineapple,1.48,4.66,0.092
2022-04-30,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.99,21.33,56.7,20.07,8,0.339,-0.64,14,Pineapple,1.48,4.66,0.089
2022-05-01,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,30.42,21.36,48.4,19.74,8,0.695,-0.696,15,Pineapple,1.48,4.66,0.048
2022-05-02,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.26,21.24,59.0,21.25,7,1.906,-0.758,16,Pineapple,1.48,4.66,0.101
2022-05-03,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.15,21.79,54.4,19.9,6,0.859,-0.661,17,Pineapple,0.0,4.66,0.072
2022-05-04,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.45,22.19,58.1,21.15,5,0.722,-0.714,18,Pineapple,0.0,4.66,0.09
2022-05-05,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,13.54,31.78,23.68,60.9,12.7,2,0.323,-0.808,0,Tea,13.54,18.2,0.159
2022-05-06,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,29.07,20.57,52.2,19.54,6,1.929,-0.738,1,Pineapple,13.54,18.2,0.115
2022-05-07,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,14.87,32.36,20.21,63.4,14.49,1,0.892,-0.71,0,Tea,28.41,33.07,0.231
2022-05-08,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,33.49,21.87,55.2,20.09,1,1.563,-0.792,1,Pineapple,28.41,33.07,0.19
2022-05-09,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.42,22.01,53.6,19.94,3,0.985,-0.819,2,Pineapple,28.41,33.07,0.182
2022-05-10,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.96,21.61,59.7,19.4,1,1.379,-0.763,3,Pineapple,28.41,33.07,0.212
2022-05-11,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.27,23.8,51.4,19.21,2,1.125,-0.812,4,Pineapple,28.41,33.07,0.171
2022-05-12,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,25.06,33.2,22.09,64.5,11.02,3,1.1,-0.809,0,Tea,39.93,58.13,0.282
2022-05-13,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.07,23.6,60.5,20.01,4,1.348,-0.693,1,Pineapple,39.93,58.13,0.262
2022-05-14,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.98,24.33,59.8,17.51,7,1.275,-0.915,2,Pineapple,25.06,58.13,0.199
2022-05-15,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,31.8,21.94,57.2,19.03,2,1.6,-0.82,3,Pineapple,25.06,58.13,0.186
2022-05-16,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.65,23.89,62.4,19.26,2,2.068,-0.806,4,Pineapple,25.06,54.95,0.212
2022-05-17,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.68,23.45,60.2,19.07,3,2.161,-0.796,5,Pineapple,25.06,54.95,0.201
2022-05-18,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,73.6,21.06,24.65,84.1,8.14,3,1.67,-0.799,0,Wetland_Rice,98.66,128.55,0.615
2022-05-19,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.91,23.17,60.3,21.12,1,0.411,-0.73,1,Tea,73.6,128.55,0.396
2022-05-20,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.22,22.36,57.4,17.89,8,2.081,-0.803,2,Tea,73.6,128.55,0.381
2022-05-21,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.79,24.0,64.6,19.5,8,1.256,-0.813,3,Tea,73.6,128.55,0.417
2022-05-22,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.75,22.66,59.6,18.61,5,0.545,-0.874,4,Tea,73.6,128.55,0.392
2022-05-23,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.96,25.6,63.2,17.6,3,1.305,-0.743,5,Tea,73.6,128.55,0.41
2022-05-24,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.69,24.4,65.4,18.82,3,1.923,-0.841,6,Tea,73.6,128.55,0.421
2022-05-25,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.01,24.95,58.4,17.79,5,1.982,-0.882,7,Pineapple,0.0,128.55,0.092
2022-05-26,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.13,26.11,60.3,18.6,8,1.507,-0.886,8,Pineapple,0.0,127.07,0.101
2022-05-27,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,16.65,32.36,23.42,71.0,11.0,2,1.871,-0.808,0,Tea,16.65,143.72,0.222
2022-05-28,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,94.17,21.46,25.77,92.5,8.32,2,0.556,-0.859,0,Wetland_Rice,110.82,237.89,0.706
2022-05-29,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,31.9,30.31,24.02,71.4,8.96,6,1.757,-0.922,0,Wetland_Rice,142.72,269.79,0.728
2022-05-30,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.93,25.08,65.7,18.05,8,1.06,-0.922,1,Wetland_Rice,142.72,269.79,0.699
2022-05-31,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.85,23.46,64.5,17.46,1,0.722,-0.877,2,Wetland_Rice,142.72,269.79,0.693
2022-06-01,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.99,27.09,73.5,17.99,3,0.948,-0.916,3,Wetland_Rice,142.72,269.79,0.738
2022-06-02,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,28.85,30.5,24.9,79.5,6.46,3,0.714,-0.874,0,Wetland_Rice,171.57,298.64,0.884
2022-06-03,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.31,23.27,68.6,16.82,6,1.468,-0.905,1,Wetland_Rice,154.92,298.64,0.763
2022-06-04,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.78,26.08,65.4,17.69,2,1.603,-0.934,2,Tea,60.75,285.1,0.37
2022-06-05,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,38.92,25.34,67.9,16.69,1,1.383,-0.971,3,Pineapple,28.85,285.1,0.255
2022-06-06,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,32.98,25.61,70.3,16.54,4,0.932,-0.951,4,Pineapple,28.85,270.23,0.267
2022-06-07,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.34,27.15,74.2,18.86,3,0.508,-0.954,5,Pineapple,28.85,270.23,0.286
2022-06-08,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.45,26.02,69.1,15.43,1,0.481,-0.887,6,Tea,28.85,270.23,0.261
2022-06-09,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,20.35,32.88,24.49,79.8,8.95,5,0.992,-0.907,0,Tea,20.35,290.58,0.28
2022-06-10,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,33.49,25.13,76.7,14.64,1,1.793,-0.957,1,Tea,20.35,290.58,0.265
2022-06-11,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,18.06,35.97,26.94,72.4,10.1,8,1.18,-0.947,0,Tea,38.41,283.58,0.316
2022-06-12,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,15.37,36.44,26.71,76.1,10.06,6,2.009,-0.932,0,Tea,53.78,298.95,0.396
2022-06-13,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.78,28.46,70.3,17.14,5,0.757,-0.936,1,Tea,53.78,298.95,0.367
2022-06-14,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.33,26.78,76.4,15.58,5,1.634,-0.974,2,Tea,53.78,298.95,0.397
2022-06-15,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,72.66,27.12,25.24,99.0,5.35,5,0.84,-0.88,0,Wetland_Rice,126.44,371.61,0.801
2022-06-16,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.44,24.85,68.8,16.6,1,1.424,-0.906,1,Wetland_Rice,106.09,371.61,0.568
2022-06-17,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,72.0,29.78,27.27,95.2,6.16,5,1.174,-0.942,0,Wetland_Rice,178.09,370.01,0.988
2022-06-18,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,4.47,35.54,25.48,78.7,14.32,6,1.862,-0.937,0,Wetland_Rice,164.5,374.48,0.852
2022-06-19,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.96,26.54,67.3,14.83,5,0.762,-0.918,1,Wetland_Rice,149.13,374.48,0.733
2022-06-20,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,38.34,31.44,26.08,91.9,5.7,6,0.362,-1.074,0,Wetland_Rice,187.47,412.82,1.0
2022-06-21,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.87,24.59,72.0,15.73,8,0.743,-0.86,1,Wetland_Rice,187.47,412.82,0.91
2022-06-22,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.51,27.92,73.7,14.46,6,0.538,-0.916,2,Wetland_Rice,114.81,412.82,0.628
2022-06-23,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.29,25.3,83.6,15.6,4,2.071,-0.899,3,Wetland_Rice,114.81,412.82,0.677
2022-06-24,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,38.17,27.06,77.2,15.18,5,1.264,-0.975,4,Tea,42.81,412.82,0.357
2022-06-25,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,38.02,26.86,79.1,14.44,1,1.781,-0.994,5,Tea,38.34,412.82,0.349
2022-06-26,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,12.16,34.28,26.17,85.6,10.8,2,1.299,-1.05,0,Tea,50.5,408.33,0.43
2022-06-27,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,126.98,23.95,26.89,99.0,5.17,2,1.817,-1.002,0,Wetland_Rice,139.14,441.14,0.852
2022-06-28,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,15.14,34.37,27.87,87.9,9.27,8,1.758,-1.028,0,Wetland_Rice,154.28,424.38,0.857
2022-06-29,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,13.82,35.19,27.2,86.1,9.59,4,1.886,-0.961,0,Wetland_Rice,168.1,438.2,0.903
2022-06-30,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.09,26.49,75.1,14.28,5,1.649,-1.023,1,Wetland_Rice,168.1,438.2,0.848
2022-07-01,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,72.91,28.62,27.08,99.0,4.03,3,0.525,-1.109,0,Wetland_Rice,241.01,511.11,1.0
2022-07-02,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,31.14,35.39,25.45,88.5,5.03,4,0.51,-1.056,0,Wetland_Rice,272.15,513.4,1.0
2022-07-03,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,38.15,27.38,78.0,15.93,2,0.946,-0.978,1,Wetland_Rice,259.99,513.4,1.0
2022-07-04,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,35.01,31.57,27.03,87.5,4.0,2,1.085,-0.994,0,Wetland_Rice,168.02,548.41,0.91
2022-07-05,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,26.76,35.29,28.02,85.1,4.0,5,0.65,-1.039,0,Wetland_Rice,179.64,575.17,0.944
2022-07-06,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,4.01,35.35,26.82,84.6,13.62,3,1.706,-1.082,0,Wetland_Rice,169.83,579.18,0.902
2022-07-07,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,7.24,37.41,26.54,81.8,11.86,3,1.199,-1.071,0,Wetland_Rice,177.07,586.42,0.917
2022-07-08,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,5.07,38.16,27.91,87.2,12.11,2,1.051,-1.125,0,Wetland_Rice,109.23,591.49,0.673
2022-07-09,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,31.56,32.43,25.92,91.9,4.23,1,0.61,-1.128,0,Wetland_Rice,109.65,602.7,0.698
2022-07-10,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,39.74,27.96,77.6,13.16,6,1.148,-1.068,1,Wetland_Rice,109.65,602.7,0.627
2022-07-11,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.22,27.01,85.3,14.05,7,1.505,-1.02,2,Wetland_Rice,74.64,584.64,0.525
2022-07-12,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.79,27.47,77.1,12.37,8,0.784,-1.125,3,Tea,47.88,569.27,0.377
2022-07-13,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,65.7,27.22,25.57,99.0,4.0,3,1.764,-1.094,0,Wetland_Rice,109.57,634.97,0.733
2022-07-14,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,96.15,26.35,27.53,99.0,4.0,5,0.325,-1.099,0,Wetland_Rice,198.48,731.12,1.0
2022-07-15,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,14.08,35.14,27.34,84.3,9.0,4,0.57,-1.181,0,Wetland_Rice,207.49,672.54,1.0
2022-07-16,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.68,26.69,88.1,14.18,7,1.109,-1.076,1,Wetland_Rice,175.93,672.54,0.944
2022-07-17,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,39.64,27.24,80.5,14.84,7,2.121,-1.24,2,Wetland_Rice,175.93,600.54,0.906
2022-07-18,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,36.81,34.09,27.45,96.1,4.73,8,2.052,-1.087,0,Wetland_Rice,212.74,632.88,1.0
2022-07-19,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,18.06,37.24,29.22,84.6,4.05,4,1.889,-1.185,0,Wetland_Rice,230.8,650.94,1.0
2022-07-20,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.92,28.11,81.2,12.69,1,1.953,-1.145,1,Wetland_Rice,165.1,612.6,0.866
2022-07-21,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,34.84,26.38,85.4,15.15,8,1.543,-1.177,2,Wetland_Rice,68.95,612.6,0.503
2022-07-22,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.24,27.8,79.1,12.6,5,0.96,-1.155,3,Tea,54.87,612.6,0.415
2022-07-23,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,33.83,33.25,28.98,98.5,5.11,3,1.71,-1.1,0,Wetland_Rice,88.7,646.43,0.647
2022-07-24,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,4.55,37.04,28.01,80.8,12.83,6,2.066,-1.072,0,Wetland_Rice,93.25,650.98,0.577
2022-07-25,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,41.45,28.08,80.3,14.09,5,0.385,-1.203,1,Tea,56.44,650.98,0.427
2022-07-26,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,38.63,28.81,85.3,14.05,5,0.676,-1.308,2,Tea,38.38,638.82,0.38
2022-07-27,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,35.62,31.33,25.55,93.6,4.0,5,1.895,-1.196,0,Wetland_Rice,74.0,547.46,0.564
2022-07-28,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.84,27.39,79.7,15.14,4,0.884,-1.059,1,Tea,74.0,532.32,0.494
2022-07-29,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.89,26.94,81.1,14.61,5,1.806,-1.278,2,Wetland_Rice,74.0,518.5,0.502
2022-07-30,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,37.44,26.77,84.6,13.62,7,1.584,-1.219,3,Tea,40.17,518.5,0.384
2022-07-31,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,32.02,35.01,30.47,89.3,4.0,4,1.136,-1.145,0,Wetland_Rice,67.64,477.61,0.517
2022-08-01,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,5.77,37.9,25.7,77.6,12.81,7,1.93,-1.279,0,Tea,73.41,452.24,0.482
2022-08-02,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,13.52,35.69,25.2,89.7,9.93,8,1.858,-1.256,0,Wetland_Rice,86.93,465.76,0.596
2022-08-03,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.87,26.1,72.0,15.07,3,0.423,-1.241,1,Tea,51.31,430.75,0.365
2022-08-04,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,62.51,30.79,25.65,99.0,6.22,3,0.428,-1.205,0,Wetland_Rice,113.82,466.5,0.75
2022-08-05,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,128.4,21.93,28.42,99.0,4.24,4,0.54,-1.236,0,Wetland_Rice,242.22,590.89,1.0
2022-08-06,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.09,28.18,80.3,14.64,6,2.121,-1.212,1,Wetland_Rice,242.22,583.65,1.0
2022-08-07,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,32.88,33.41,27.32,88.3,6.36,3,2.102,-1.22,0,Wetland_Rice,243.08,611.46,1.0
2022-08-08,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,45.55,32.26,27.08,91.9,5.62,8,1.296,-1.285,0,Wetland_Rice,282.86,625.45,1.0
2022-08-09,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,36.93,27.69,83.3,14.71,1,0.558,-1.304,1,Wetland_Rice,269.34,625.45,1.0
2022-08-10,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,9.12,36.61,27.38,82.5,10.08,6,1.539,-1.2,0,Wetland_Rice,278.46,634.57,1.0
2022-08-11,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,15.93,32.85,28.05,82.5,9.4,4,0.672,-1.271,0,Wetland_Rice,231.88,650.5,1.0
2022-08-12,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,34.22,34.45,28.99,91.2,5.84,2,0.684,-1.236,0,Wetland_Rice,137.7,619.02,0.807
2022-08-13,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,50.34,32.58,27.92,93.3,5.71,4,0.994,-1.41,0,Wetland_Rice,188.04,573.21,1.0
2022-08-14,Terai_Teesta_Zone,Cooch_Behar,26.32,89.45,0.0,35.13,26.63,75.6,15.04,3,1.894,-1.278,1,Wetland_Rice,155.16,559.13,0.799
